Family	!	Scientific Name	Author	Reference	Date
"Amaranthaceae"	""	"Acanthochiton wrightii"	"Torr."	"Rep. Exped. Zuni Colorado Rivers 170, pl. 13"	"1853"
"Lamiaceae"	""	"Acanthomintha"	"(A. Gray) Benth. & Hook. f."	"Gen. Pl. 2(2): 1192"	"1876"
"Lamiaceae"	""	"Acanthomintha duttonii"	"(Abrams) Jokerst"	"Madroño 38(4): 278"	"1991"
"Lamiaceae"	""	"Acanthomintha ilicifolia"	"A. Gray"	"Syn. Fl. N. Amer. 2(1): 365"	"1878"
"Lamiaceae"	""	"Acanthomintha lanceolata"	"Curran"	"Bull. Calif. Acad. Sci. 1(1): 13"	"1884"
"Lamiaceae"	""	"Acanthomintha obovata"	"Jeps."	"Man. Fl. Pl. Calif. 873, f. 819"	"1925"
"Polygonaceae"	""	"Acanthoscyphus parishii"	"(Parry) Small"	"Bull. Torrey Bot. Club 25(1): 53"	"1898"
"Asteraceae"	"!!"	"Acanthospermum"	"Schrank"	"Pl. Rar. Hort. Monac. 2(6): , pl. 53"	"1819 [1820]"
"Asteraceae"	""	"Acanthospermum australe"	"(Loefl.) Kuntze"	"Revis. Gen. Pl. 1: 303"	"1891"
"Asteraceae"	"!"	"Acanthospermum hispidum"	"DC."	"Prodr. 5: 522"	"1836"
"Asteraceae"	""	"Acanthospermum humile"	"(Sw.) DC."	"Prodr. 5: 522"	"1836"
"Bromeliaceae"	"!"	"Acanthostachys strobilacea"	"(Schult. f.) Link, Klotzsch & Otto"	"Icon. Pl. Rar. [Link et al.] 1: 21, t. 9"	"1841 [1840]"
"Sapindaceae"	""	"Acer"	"L."	"Sp. Pl. 2: 1054"	"1753"
"Sapindaceae"	""	"Acer circinatum"	"Pursh"	"Fl. Amer. Sept. 1: 267"	"1814 [1813]"
"Sapindaceae"	""	"Acer floridanum"	"(Chapm.) Pax"	"Bot. Jahrb. Syst. 7(3): 243"	"1886"
"Sapindaceae"	""	"Acer glabrum"	"Torr."	"Ann. Lyceum Nat. Hist. New York 2: 172"	"1827"
"Sapindaceae"	""	"Acer grandidentatum"	"Nutt."	"Fl. N. Amer. 1(2): 247–248"	"1838"
"Sapindaceae"	""	"Acer leucoderme"	"Small"	"Bull. Torrey Bot. Club 22(8): 367"	"1895"
"Sapindaceae"	""	"Acer macrophyllum"	"Pursh"	"Fl. Amer. Sept. 1: 267"	"1814 [1813]"
"Sapindaceae"	""	"Acer negundo"	"L."	"Sp. Pl. 2: 1056"	"1753"
"Sapindaceae"	""	"Acer nigrum"	"F. Michx."	"Hist. Arbr. Forest. 2: 238–241, pl. 16"	"1812"
"Sapindaceae"	""	"Acer pensylvanicum"	"L."	"Sp. Pl. 2: 1055"	"1753"
"Sapindaceae"	""	"Acer platanoides"	"L."	"Sp. Pl. 2: 1055"	"1753"
"Sapindaceae"	""	"Acer rubrum"	"L."	"Sp. Pl. 2: 1055"	"1753"
"Sapindaceae"	""	"Acer saccharinum"	"L."	"Sp. Pl. 2: 1055"	"1753"
"Sapindaceae"	""	"Acer saccharum"	"Marshall"	"Arbust. Amer. 4"	"1785"
"Sapindaceae"	""	"Acer spicatum"	"Lam."	"Encycl. 2(1): 381"	"1786"
"Apocynaceae"	""	"Acerates angustifolia"	"(Nutt.) Decne."	"Prodr. 8: 522–523"	"1844"
"Apocynaceae"	""	"Acerates delticola"	"Small"	"Man. S.E. Fl. 1067, 1507"	"1933"
"Apocynaceae"	""	"Acerates hirtella"	"Pennell"	"Bull. Torrey Bot. Club 46(5): 184–185"	"1919"
"Apocynaceae"	""	"Acerates lanuginosa"	"(Nutt.) Decne."	"Prodr. 8: 523"	"1844"
"Apocynaceae"	""	"Acerates longifolia"	"(Michx.) Elliott"	"Sketch Bot. S. Carolina 1(4): 317"	"1817"
"Apocynaceae"	"!"	"Acerates viridiflora"	"(Raf.) Eaton"	"Man. Bot. (ed. 5) 90"	"1829"
"Asteraceae"	""	"Achillea"	"L."	"Sp. Pl. 2: 896"	"1753"
"Asteraceae"	"!"	"Achillea alpina"	"L."	"Sp. Pl. 2: 899"	"1753"
"Asteraceae"	"!"	"Achillea millefolium"	"L."	"Sp. Pl. 2: 899"	"1753"
"Asteraceae"	""	"Achillea sibirica"	"Ledeb."	"Ind. Sen. Hort. Dorpat."	"1811"
"Gesneriaceae"	"!!"	"Achimenes"	"Pers."	"Syn. Pl. 2: 164"	"1806"
"Berberidaceae"	""	"Achlys"	"DC."	"Syst. Nat. 2: 35"	"1821"
"Berberidaceae"	""	"Achlys californica"	"I. Fukuda & H.G. Baker"	"Taxon 19: 341–344, t. 2"	"1970"
"Berberidaceae"	""	"Achlys triphylla"	"(Sm.) DC."	"Syst. Nat. 2: 35"	"1821"
"Poaceae"	""	"Achnatherum"	"P. Beauv."	"Ess. Agrostogr. 19, 146, pl. 6, f. 7"	"1812"
"Poaceae"	""	"Achnatherum aridum"	"(M.E. Jones) Barkworth"	"Phytologia 74(1): 6"	"1993"
"Poaceae"	""	"Achnatherum × bloomeri"	"(Bol.) Barkworth"	"Phytologia 74(1): 14"	"1993"
"Poaceae"	""	"Achnatherum contractum"	"(B.L. Johnson) Barkworth"	"Phytologia 74(1): 6"	"1993"
"Poaceae"	""	"Achnatherum coronatum"	"(Thurb.) Barkworth"	"Phytologia 74(1): 6"	"1993"
"Poaceae"	""	"Achnatherum curvifolium"	"(Swallen) Barkworth"	"Phytologia 74(1): 7"	"1993"
"Poaceae"	""	"Achnatherum diegoense"	"(Swallen) Barkworth"	"Phytologia 74(1): 7"	"1993"
"Poaceae"	""	"Achnatherum eminens"	"(Cav.) Barkworth"	"Phytologia 74(1): 7"	"1993"
"Poaceae"	""	"Achnatherum hendersonii"	"(Vasey) Barkworth"	"Phytologia 74(1): 7"	"1993"
"Poaceae"	""	"Achnatherum hymenoides"	"(Roem. & Schult.) Barkworth"	"Phytologia 74(1): 7–8"	"1993"
"Poaceae"	""	"Achnatherum latiglume"	"(Swallen) Barkworth"	"Phytologia 74(1): 8"	"1993"
"Poaceae"	""	"Achnatherum lemmonii"	"(Vasey) Barkworth"	"Phytologia 74(1): 8"	"1993"
"Poaceae"	""	"Achnatherum lettermanii"	"(Vasey) Barkworth"	"Phytologia 74(1): 9"	"1993"
"Poaceae"	""	"Achnatherum lobatum"	"(Swallen) Barkworth"	"Phytologia 74(1): 9"	"1993"
"Poaceae"	""	"Achnatherum nelsonii"	"(Scribn.) Barkworth"	"Phytologia 74(1): 9"	"1993"
"Poaceae"	""	"Achnatherum nevadense"	"(B.L. Johnson) Barkworth"	"Phytologia 74(1): 9"	"1993"
"Poaceae"	""	"Achnatherum occidentale"	"(Thurb. ex S. Watson) Barkworth"	"Phytologia 74(1): 10"	"1993"
"Poaceae"	""	"Achnatherum parishii"	"(Vasey) Barkworth"	"Phytologia 74(1): 11"	"1993"
"Poaceae"	""	"Achnatherum perplexum"	"Hoge & Barkworth"	"Phytologia 74(1): 11"	"1993"
"Poaceae"	""	"Achnatherum pinetorum"	"(M.E. Jones) Barkworth"	"Phytologia 74(1): 12"	"1993"
"Poaceae"	""	"Achnatherum richardsonii"	"(Link) Barkworth"	"Phytologia 74(1): 12"	"1993"
"Poaceae"	""	"Achnatherum robustum"	"(Vasey) Barkworth"	"Phytologia 74(1): 12"	"1993"
"Poaceae"	""	"Achnatherum scribneri"	"(Vasey) Barkworth"	"Phytologia 74(1): 13"	"1993"
"Poaceae"	""	"Achnatherum stillmanii"	"(Bol.) Barkworth"	"Phytologia 74(1): 14"	"1993"
"Poaceae"	""	"Achnatherum swallenii"	"(C.L. Hitchc. & Spellenb.) Barkworth"	"Phytologia 74(1): 14"	"1993"
"Poaceae"	""	"Achnatherum thurberianum"	"(Piper) Barkworth"	"Phytologia 74(1): 14"	"1993"
"Poaceae"	""	"Achnatherum wallowaense"	"J. Maze & K. A. Robson"	"Madroño 43(3): 401–403"	"1996"
"Poaceae"	""	"Achnatherum webberi"	"(Thurb.) Barkworth"	"Phytologia 74(1): 14"	"1993"
"Poaceae"	""	"× Achnella"	"Barkworth"	"Phytologia 74(1): 15"	"1993"
"Poaceae"	""	"× Achnella caduca"	"(Beal) Barkworth"	"Phytologia 74(1): 15"	"1993"
"Asteraceae"	""	"Achyrachaena"	"Schauer"	"Index Sem. (Bratislava) 1837: [3]"	"1837"
"Asteraceae"	""	"Achyrachaena mollis"	"Schauer"	"Index Sem. (Bratislava) 1837: [3]"	"1837"
"Amaranthaceae"	"!!"	"Achyranthes"	"L."	"Sp. Pl. 1: 204"	"1753"
"Amaranthaceae"	""	"Achyranthes aspera"	"L."	"Sp. Pl. 1: 204"	"1753"
"Amaranthaceae"	""	"Achyranthes indica"	"(L.) Mill."	"Gard. Dict. (ed. 8) no. 2"	"1768"
"Amaranthaceae"	"!"	"Achyranthes lanuginosa"	"Nutt."	"Trans. Amer. Philos. Soc., n.s. 5(6[2]): 166"	"1837 [1835]"
"Amaranthaceae"	""	"Achyranthes maritima"	"(Mart.) Standl."	"J. Wash. Acad. Sci. 5(3): 74"	"1915"
"Amaranthaceae"	""	"Achyranthes philoxeroides"	"(Mart.) Standl."	"J. Wash. Acad. Sci. 5(3): 74"	"1915"
"Amaranthaceae"	"!"	"Achyranthes polygonoides"	"(L.) Lam."	"Encycl. 1(2): 547"	"1785"
"Caryophyllaceae"	""	"Achyronychia"	"Torr. & A. Gray"	"Proc. Amer. Acad. Arts 7(2): 330–331"	"1868"
"Caryophyllaceae"	""	"Achyronychia cooperi"	"Torr. & A. Gray"	"Proc. Amer. Acad. Arts 7(2): 331"	"1868"
"Calyceraceae"	""	"Acicarpha"	"Juss."	"Ann. Mus. Natl. Hist. Nat. 2: 347, pl. 58"	"1803"
"Calyceraceae"	""	"Acicarpha tribuloides"	"Juss."	"Ann. Mus. Natl. Hist. Nat. 2: 348, pl. 58"	"1803"
"Orchidaceae"	""	"Acineta barkeri"	"(Bateman) Lindl."	"Edwards's Bot. Reg. 29: Misc. 68"	"1843"
"Orchidaceae"	""	"Acineta superba"	"(Kunth) Rchb. f."	"Ann. Bot. Syst. 6: 609"	"1861 [1863]"
"Melastomataceae"	""	"Acisanthera erecta"	"J. St.-Hil."	"Expos. Fam. Nat. 2: 178"	"1805"
"Nyctaginaceae"	""	"Acleisanthes"	"A. Gray"	"Amer. J. Sci. Arts, ser. 2 15(44): 259–261"	"1853"
"Nyctaginaceae"	""	"Acleisanthes acutifolia"	"Standl."	"Contr. U.S. Natl. Herb. 12(8): 370"	"1909"
"Nyctaginaceae"	""	"Acleisanthes anisophylla"	"A. Gray"	"Amer. J. Sci. Arts, ser. 2 15(44): 261"	"1853"
"Nyctaginaceae"	""	"Acleisanthes chenopodioides"	"(A. Gray) R.A. Levin"	"Novon 12(1): 60"	"2002"
"Nyctaginaceae"	""	"Acleisanthes crassifolia"	"A. Gray"	"Amer. J. Sci. Arts, ser. 2 15(44): 260"	"1853"
"Nyctaginaceae"	""	"Acleisanthes longiflora"	"A. Gray"	"Amer. J. Sci. Arts, ser. 2 15(44): 260"	"1853"
"Nyctaginaceae"	""	"Acleisanthes obtusa"	"(Choisy) Standl."	"Contr. U.S. Natl. Herb. 12(8): 371"	"1909"
"Nyctaginaceae"	""	"Acleisanthes wrightii"	"(A. Gray) Benth. & Hook. f. ex Hemsl."	"Biol. Cent.-Amer., Bot. 3(14): 6"	"1882"
"Asteraceae"	"!"	"Acmella"	"Rich. ex Pers."	"Syn. Pl. 2: 472"	"1807"
"Asteraceae"	""	"Acmella decumbens var. decumbens"	""	" "	""
"Asteraceae"	""	"Acmella oppositifolia"	"(Lam.) R.K. Jansen"	"Syst. Bot. Monogr. 8: 30"	"1985"
"Asteraceae"	""	"Acmella oppositifolia var. repens"	"(Walter) R.K. Jansen"	"Syst. Bot. Monogr. 8: 34–35, f. 7A, 11"	"1985"
"Asteraceae"	""	"Acmella pilosa"	"R.K. Jansen"	"Syst. Bot. Monogr. 8: 27–30, f. 9–10"	"1985"
"Asteraceae"	""	"Acmella pusilla"	"(Hook. & Arn.) R.K. Jansen"	"Syst. Bot. Monogr. 8: 46"	"1985"
"Asteraceae"	""	"Acmella repens"	"(Walter) Rich."	"Syn. Pl. 2: 473"	"1807"
"Fabaceae"	""	"Acmispon"	"Raf."	"Atlantic J. 1(4): 144–145"	"1832"
"Fabaceae"	""	"Acmispon americanus"	"(Nutt.) Rydb."	"Bull. Torrey Bot. Club 40(2): 45"	"1913"
"Fabaceae"	""	"Acmispon oroboides"	"(Kunth) Brouillet"	"J. Bot. Res. Inst. Texas 2(1): 391"	"2008"
"Amaranthaceae"	""	"Acnida australis"	"A. Gray"	"Amer. Naturalist 10(8): 489"	"1876"
"Amaranthaceae"	""	"Acnida cannabina"	"L."	"Sp. Pl. 2: 1027"	"1753"
"Amaranthaceae"	""	"Acnida floridana"	"S. Watson"	"Proc. Amer. Acad. Arts 17: 376"	"1882"
"Solanaceae"	""	"Acnistus arborescens"	"(L.) Schltdl."	"Linnaea 7: 67"	"1832"
"Arecaceae"	"!"	"Acoelorraphe"	"H. Wendl."	"Bot. Zeitung (Berlin) 37(10): 148"	"1879"
"Arecaceae"	"!"	"Acoelorraphe wrightii"	"(Griseb. & H. Wendl.) H. Wendl. ex Becc."	"Webbia 2: 109"	"1907"
"Ranunculaceae"	"!!"	"Aconitum"	"L."	"Sp. Pl. 1: 532"	"1753"
"Ranunculaceae"	""	"Aconitum columbianum"	"Nutt."	"Fl. N. Amer. 1(1): 34"	"1838"
"Ranunculaceae"	""	"Aconitum delphiniifolium"	"DC."	"Syst. Nat. 1: 380"	"1818 [1817]"
"Ranunculaceae"	""	"Aconitum maximum"	"Pall. ex DC."	"Syst. Nat. 1: 380"	"1818 [1817]"
"Ranunculaceae"	""	"Aconitum reclinatum"	"A. Gray"	"Amer. J. Sci. Arts 42(1): 34"	"1842"
"Ranunculaceae"	""	"Aconitum uncinatum"	"L."	"Sp. Pl. (ed. 2) 1: 750"	"1762"
"Polygonaceae"	""	"Aconogonon"	"(Meisn.) Rchb."	"Handb. Nat. Pfl.-Syst. 236"	"1837"
"Acoraceae"	"!"	"Acorus"	"L."	"Sp. Pl. 1: 324"	"1753"
"Acoraceae"	""	"Acorus americanus"	"(Raf.) Raf."	"New Fl. 1: 57"	"1836"
"Acoraceae"	"!"	"Acorus calamus"	"L."	"Sp. Pl. 1: 324"	"1753"
"Asteraceae"	""	"Acourtia"	"D. Don"	"Trans. Linn. Soc. London 16(2): 203–204"	"1830"
"Asteraceae"	""	"Acourtia microcephala"	"DC."	"Prodr. 7(1): 66"	"1838"
"Asteraceae"	""	"Acourtia nana"	"(A. Gray) Reveal & R.M. King"	"Phytologia 27(4): 230"	"1973"
"Asteraceae"	""	"Acourtia runcinata"	"(D. Don) B.L. Turner"	"Phytologia 38(6): 460"	"1978"
"Asteraceae"	""	"Acourtia thurberi"	"(A. Gray) Reveal & R.M. King"	"Phytologia 27(4): 231"	"1973"
"Asteraceae"	""	"Acourtia wrightii"	"(A. Gray) Reveal & R.M. King"	"Phytologia 27(4): 232"	"1973"
"Arecaceae"	""	"Acrocomia"	"Mart."	"Palm. Fam. 22"	"1824"
"Arecaceae"	""	"Acrocomia aculeata"	"(Jacq.) Lodd. ex Mart."	"Hist. Nat. Palm. 3(8): 286"	"1845"
"Arecaceae"	""	"Acrocomia media"	"O.F. Cook"	"Bull. Torrey Bot. Club 566"	"1901"
"Pteridaceae"	"!"	"Acrostichum"	"L."	"Sp. Pl. 2: 1067"	"1753"
"Pteridaceae"	"!"	"Acrostichum aureum"	"L."	"Sp. Pl. 2: 1069"	"1753"
"Pteridaceae"	"!"	"Acrostichum danaeifolium"	"Langsd. & Fisch."	"Pl. Voy. Russes Monde 1: 5, pl. 1"	"1810"
"Ranunculaceae"	"!"	"Actaea"	"L."	"Sp. Pl. 1: 504"	"1753"
"Ranunculaceae"	""	"Actaea pachypoda"	"Elliott"	"Sketch Bot. S. Carolina 2: 15"	"1824 [1821]"
"Ranunculaceae"	""	"Actaea rubra"	"(Aiton) Willd."	"Enum. Pl. 1: 561"	"1809"
"Asteraceae"	""	"Actinea lemmonii"	"(Greene) S.F. Blake"	"Contr. U.S. Natl. Herb. 25: 596"	"1925"
"Asteraceae"	""	"Actinea richardsonii"	"(Hook.) Kuntze"	"Revis. Gen. Pl. 1: 303"	"1891"
"Asteraceae"	""	"Actinospermum angustifolium"	"(Pursh) Torr. & A. Gray"	"Fl. N. Amer. 2(2): 389"	"1842"
"Schizaeaceae"	"!"	"Actinostachys"	"Wall."	"Numer. List 1"	"1828"
"Schizaeaceae"	""	"Actinostachys germanii"	"Fée"	"Mém. Foug. 11: 123, pl. 29, f. 3"	"1866"
"Schizaeaceae"	""	"Actinostachys pennula"	"(Sw.) Hook."	"Gen. Fil. (Hooker) t. 111A"	"1842"
"Euphorbiaceae"	"!!"	"Adelia"	"L."	"Syst. Nat. (ed. 10) 2: 1285, 1298"	"1759"
"Euphorbiaceae"	""	"Adelia vaseyi"	"(J.M. Coult.) Pax & K. Hoffm."	"Pflanzenr. 63[IV,147(7)]: 69"	"1914"
"Araceae"	"!"	"Adelonema picturatum"	"(Linden & André) S.Y. Wong & Croat"	"Syst. Bot. 41(1): 43"	"2016"
"Bignoniaceae"	"!"	"Adenocalymma marginatum"	"(Cham.) DC."	"Prodr. 9: 200"	"1845"
"Asteraceae"	"!"	"Adenocaulon"	"Hook."	"Bot. Misc. 1(1): 19–20, pl. 15"	"1829"
"Asteraceae"	""	"Adenocaulon bicolor"	"Hook."	"Bot. Misc. 1(1): 19–20, pl. 15"	"1829"
"Asteraceae"	"!!"	"Adenophyllum"	"Pers."	"Syn. Pl. 2: 458"	"1807"
"Asteraceae"	""	"Adenophyllum cooperi"	"(A. Gray) Strother"	"Sida 11(4): 376"	"1986"
"Asteraceae"	""	"Adenophyllum porophylloides"	"(A. Gray) Strother"	"Sida 11(4): 377"	"1986"
"Asteraceae"	""	"Adenostemma verbesina"	"(L.) Kuntze"	"Revis. Gen. Pl. 1: 304"	"1891"
"Rosaceae"	""	"Adenostoma"	"Hook. & Arn."	"Bot. Beechey Voy. 139"	"1841 [1832]"
"Rosaceae"	""	"Adenostoma fasciculatum"	"Hook. & Arn."	"Bot. Beechey Voy. 139"	"1841 [1832]"
"Rosaceae"	""	"Adenostoma sparsifolium"	"Torr."	"Not. Milit. Reconn. 140"	"1848"
"Pteridaceae"	""	"Adiantopsis paupercula"	"(Kunze) Fée"	"Mém. Foug. 5: 145"	"1852"
"Pteridaceae"	"!"	"Adiantum"	"L."	"Sp. Pl. 2: 1094"	"1753"
"Pteridaceae"	""	"Adiantum aleuticum"	"(Rupr.) C.A. Paris"	"Rhodora 93(874): 112"	"1991"
"Pteridaceae"	"!"	"Adiantum capillus-veneris"	"L."	"Sp. Pl. 2: 1096"	"1753"
"Pteridaceae"	""	"Adiantum chilense"	"Kaulf."	"Enum. Filic. 207–208"	"1824"
"Pteridaceae"	"!"	"Adiantum concinnum"	"Humb. & Bonpl. ex Willd."	"Sp. Pl. 5: 451"	"1810"
"Pteridaceae"	""	"Adiantum cristatum"	"L."	"Syst. Nat. (ed. 10) 2: 1328"	"1759"
"Pteridaceae"	"!"	"Adiantum fragile"	"Sw."	"Prodr. 135"	"1788"
"Pteridaceae"	"!"	"Adiantum hispidulum"	"Sw."	"J. Bot. (Schrader) 1800(2): 82"	"1801"
"Pteridaceae"	""	"Adiantum jordanii"	"Müll. Hal."	"Bot. Zeitung (Berlin) 1864: 26"	"1864"
"Pteridaceae"	""	"Adiantum latifolium"	"Lam."	"Encycl. 1: 43"	"1783"
"Pteridaceae"	""	"Adiantum macrophyllum"	"Sw."	"Prodr. 135"	"1788"
"Pteridaceae"	""	"Adiantum melanoleucum"	"Willd."	"Sp. Pl. 5(1): 443"	"1810"
"Pteridaceae"	"!"	"Adiantum obliquum"	"Willd."	"Sp. Pl. 5(1): 429"	"1810"
"Pteridaceae"	"!"	"Adiantum pedatum"	"L."	"Sp. Pl. 2: 1095"	"1753"
"Pteridaceae"	""	"Adiantum peruvianum"	"Klotzsch"	"Linnaea 18: 555"	"1844 [1845]"
"Pteridaceae"	""	"Adiantum petiolatum"	"Desv."	"Mag. Neuesten Entdeck. Gesammten Naturk. Ges. Naturf. Freunde Berlin 5: 326"	"1811"
"Pteridaceae"	""	"Adiantum pulverulentum"	"L."	"Sp. Pl. 2: 1096"	"1753"
"Pteridaceae"	""	"Adiantum raddianum"	"C. Presl"	"Tent. Pterid. 158"	"1836"
"Pteridaceae"	""	"Adiantum rigidulum"	"Mett. ex Kuhn"	"Linnaea 36: 76"	"1869"
"Pteridaceae"	""	"Adiantum shastense"	"Huiet & A.R. Sm."	"PhytoKeys 53: 74–78, f. 1, 2"	"2015"
"Pteridaceae"	"!"	"Adiantum tenerum"	"Sw."	"Prodr. 135"	"1788"
"Pteridaceae"	""	"Adiantum tricholepis"	"Fée"	"Mém. Foug. 8: 72"	"1857 [1858]"
"Pteridaceae"	"!"	"Adiantum villosum"	"L."	"Syst. Nat. (ed. 10) 2: 1328"	"1759"
"Pteridaceae"	""	"Adiantum viridimontanum"	"C.A. Paris"	"Rhodora 93(874): 108–120, f. 1–2"	"1991"
"Pteridaceae"	""	"Adiantum wilsonii"	"Hook."	"Sp. Fil. 2: 6, pl. 72a"	"1851"
"Papaveraceae"	""	"Adlumia"	"Raf. ex DC."	"Syst. Nat. 2: 111–112"	"1821"
"Papaveraceae"	""	"Adlumia fungosa"	"(Aiton) Greene ex Britton, Sterns & Poggenb."	"Prelim. Cat. 3"	"1888"
"Rhamnaceae"	""	"Adolphia"	"Meisn."	"Pl. Vasc. Gen. 1: 70; 2: 50"	"1837"
"Rhamnaceae"	""	"Adolphia californica"	"S. Watson"	"Proc. Amer. Acad. Arts 11: 126"	"1876"
"Rhamnaceae"	""	"Adolphia infesta"	"(Kunth) Meisn."	"Pl. Vasc. Gen. 1: 70; 2: 50"	"1837"
"Viburnaceae"	""	"Adoxa"	"L."	"Sp. Pl. 1: 367"	"1753"
"Viburnaceae"	"!"	"Adoxa moschatellina"	"L."	"Sp. Pl. 1: 367"	"1753"
"Asteraceae"	""	"Adventina ciliata"	"Raf."	"New Fl. 1: 67"	"1836"
"Bromeliaceae"	"!!"	"Aechmea"	"Ruiz & Pav."	"Fl. Peruv. 47"	"1794"
"Bromeliaceae"	""	"Aechmea bromeliifolia"	"(Rudge) Baker"	"Gen. Pl. 3(2): 664"	"1883"
"Bromeliaceae"	""	"Aechmea cylindrica"	"Mez"	"Repert. Spec. Nov. Regni Veg. 12: 413"	"1913"
"Bromeliaceae"	""	"Aechmea distichantha"	"Lem."	"Jard. Fleur. 3: t. 269, f."	"1853"
"Bromeliaceae"	""	"Aechmea fasciata"	"(Lindl.) Baker"	"J. Bot. 17: 231"	"1879"
"Bromeliaceae"	"!"	"Aechmea gamosepala"	"Wittm."	"Bot. Jahrb. Syst. 13(Beibl. 29): 3, 13"	"1891"
"Bromeliaceae"	""	"Aechmea nudicaulis"	"(L.) Griseb."	"Fl. Brit. W. I. 593"	"1864"
"Bromeliaceae"	""	"Aechmea organensis"	"Wawra"	"Oesterr. Bot. Z. 30: 116"	"1880"
"Bromeliaceae"	""	"Aechmea retusa"	"L.B. Sm."	"Phytologia 10: 484, t. 2, f. 3–5"	"1964"
"Bromeliaceae"	""	"Aechmea victoriana"	"L.B. Sm."	"Arq. Bot. Estado São Paulo II, I: 57, p. 73, f. 1"	"1941"
"Lamiaceae"	""	"Aegiphila"	"Jacq."	"Observ. Bot. 2: 3"	"1767"
"Lamiaceae"	"!"	"Aegiphila elata"	"Sw."	"Prodr. 31"	"1788"
"Lamiaceae"	"!"	"Aegiphila integrifolia"	"(Jacq.) B.D. Jacks."	"Index Kew. 1: 46"	"1895 [1893]"
"Lamiaceae"	""	"Aegiphila martinicensis"	"Jacq."	"Observ. Bot. 2: 3, t. 27"	"1767"
"Fabaceae"	"!"	"Aeschynomene"	"L."	"Sp. Pl. 2: 713"	"1753"
"Fabaceae"	"!"	"Aeschynomene americana"	"L."	"Sp. Pl. 2: 713"	"1753"
"Fabaceae"	"!"	"Aeschynomene elegans"	"Schltdl. & Cham."	"Linnaea 5: 583–584"	"1830"
"Fabaceae"	"!"	"Aeschynomene evenia"	"C. Wright"	"Anales Acad. Ci. Méd. Fís. Nat. Habana 5: 334–335"	"1869"
"Fabaceae"	"!"	"Aeschynomene histrix"	"Poir."	"Encycl., Suppl. 4(1): 77–78"	"1816"
"Fabaceae"	"!"	"Aeschynomene histrix var. incana"	"Benth."	"Fl. Bras. 15(1A): 69–707"	"1859"
"Fabaceae"	"!"	"Aeschynomene indica"	"L."	"Sp. Pl. 2: 713–714"	"1753"
"Fabaceae"	"!"	"Aeschynomene pratensis"	"Small"	"Bull. New York Bot. Gard. 3(11): 423"	"1905"
"Fabaceae"	"!"	"Aeschynomene rudis"	"Benth."	"Pl. Hartw. 116"	"1843"
"Fabaceae"	"!"	"Aeschynomene villosa"	"Poir."	"Encycl., Suppl. 4(1): 76"	"1816"
"Fabaceae"	"!"	"Aeschynomene virginica"	"(L.) Britton, Sterns & Poggenb."	"Prelim. Cat. 13"	"1888"
"Fabaceae"	"!"	"Aeschynomene viscidula"	"Michx."	"Fl. Bor.-Amer. 2: 74–75"	"1803"
"Sapindaceae"	""	"Aesculus"	"L."	"Sp. Pl. 1: 344"	"1753"
"Sapindaceae"	""	"Aesculus californica"	"(Spach) Nutt."	"Fl. N. Amer. 1(2): 251"	"1838"
"Sapindaceae"	""	"Aesculus flava"	"Sol."	"Cat. Arbor. Frutic. Horto Edin. 1778 1"	"1778"
"Sapindaceae"	""	"Aesculus glabra"	"Willd."	"Enum. Pl. 1: 405–406"	"1809"
"Sapindaceae"	""	"Aesculus parviflora"	"Walter"	"Fl. Carol. 128"	"1788"
"Sapindaceae"	""	"Aesculus pavia"	"L."	"Sp. Pl. 1: 344"	"1753"
"Sapindaceae"	""	"Aesculus sylvatica"	"W. Bartram"	"Travels Carolina 476"	"1791"
"Apiaceae"	""	"Aethusa"	"L."	"Sp. Pl. 1: 256"	"1753"
"Orobanchaceae"	"!!"	"Agalinis"	"Raf."	"New Fl. 2: 61–65"	"1836 [1837]"
"Orobanchaceae"	""	"Agalinis aphylla"	"(Nutt.) Raf."	"New Fl. 2: 65"	"1836 [1837]"
"Orobanchaceae"	""	"Agalinis aspera"	"(Douglas ex Benth.) Britton"	"Ill. Fl. N. U.S. (ed. 2) 3: 209"	"1913"
"Orobanchaceae"	""	"Agalinis auriculata"	"(Michx.) S.F. Blake"	"Rhodora 20(232): 71"	"1918"
"Orobanchaceae"	""	"Agalinis caddoensis"	"Pennell"	"Proc. Acad. Nat. Sci. Philadelphia 73(3C): 519–520"	"1921 [1922]"
"Orobanchaceae"	""	"Agalinis calycina"	"Pennell"	"Proc. Acad. Nat. Sci. Philadelphia 81(2): 141"	"1929"
"Orobanchaceae"	""	"Agalinis decemloba"	"(Greene) Pennell"	"Bull. Torrey Bot. Club 40(8): 434"	"1913"
"Orobanchaceae"	""	"Agalinis densiflora"	"(Benth.) S.F. Blake"	"Rhodora 20(232): 71"	"1918"
"Orobanchaceae"	""	"Agalinis divaricata"	"(Chapm.) Pennell"	"Bull. Torrey Bot. Club 40(8): 437"	"1913"
"Orobanchaceae"	""	"Agalinis edwardsiana"	"Pennell"	"Proc. Acad. Nat. Sci. Philadelphia 73(3C): 522–523"	"1921 [1922]"
"Orobanchaceae"	""	"Agalinis fasciculata"	"(Elliott) Raf."	"New Fl. 2: 63"	"1836 [1837]"
"Orobanchaceae"	""	"Agalinis filicaulis"	"(Benth.) Pennell"	"Bull. Torrey Bot. Club 40(8): 438"	"1913"
